label1,label2,label3,label,node
0,1,0,0_1_0,1912
0,0,0,0_0_0,635
0,1,0,0_1_0,407
0,1,0,0_1_0,1330
0,1,0,0_1_0,1625
0,1,0,0_1_0,651
0,0,0,0_0_0,2058
0,1,0,0_1_0,523
0,1,0,0_1_0,1733
0,1,0,0_1_0,1611
0,1,0,0_1_0,791
0,1,0,0_1_0,1572
0,1,0,0_1_0,695
0,1,0,0_1_0,192
0,0,0,0_0_0,2174
0,1,0,0_1_0,2031
0,1,0,0_1_0,1797
0,1,0,0_1_0,2027
0,1,0,0_1_0,162
0,1,0,0_1_0,2039
0,1,1,0_1_1,548
0,1,0,0_1_0,398
0,1,0,0_1_0,69
0,1,0,0_1_0,1160
0,1,0,0_1_0,1682
0,1,0,0_1_0,1078
0,1,0,0_1_0,2188
0,1,0,0_1_0,1614
0,1,0,0_1_0,2404
0,1,0,0_1_0,460
0,1,0,0_1_0,973
0,1,0,0_1_0,1916
0,1,0,0_1_0,1909
0,1,0,0_1_0,1268
0,1,0,0_1_0,794
0,1,1,0_1_1,191
0,1,0,0_1_0,854
0,1,0,0_1_0,503
0,1,1,0_1_1,574
0,1,0,0_1_0,2468
0,1,0,0_1_0,2293
0,1,0,0_1_0,2151
0,0,0,0_0_0,422
0,0,0,0_0_0,545
0,1,0,0_1_0,2689
0,1,1,0_1_1,61
0,1,0,0_1_0,2264
0,1,0,0_1_0,1142
0,1,0,0_1_0,1004
0,0,0,0_0_0,939
0,1,0,0_1_0,414
0,1,0,0_1_0,496
0,1,0,0_1_0,2098
0,1,0,0_1_0,1248
0,1,0,0_1_0,2195
0,1,0,0_1_0,1444
0,0,0,0_0_0,2173
0,1,0,0_1_0,2099
0,1,0,0_1_0,300
0,1,0,0_1_0,318
0,1,0,0_1_0,699
0,1,0,0_1_0,2119
0,1,1,0_1_1,2030
0,1,1,0_1_1,2190
0,1,0,0_1_0,1907
0,1,0,0_1_0,1246
0,1,0,0_1_0,907
0,1,0,0_1_0,621
0,1,0,0_1_0,1973
0,1,0,0_1_0,2023
0,1,1,0_1_1,642
0,1,0,0_1_0,822
0,1,0,0_1_0,2035
0,1,0,0_1_0,2640
0,1,1,0_1_1,2282
0,1,0,0_1_0,461
0,0,0,0_0_0,1544
0,1,0,0_1_0,1635
0,1,0,0_1_0,1587
0,1,0,0_1_0,2153
0,1,0,0_1_0,2015
0,1,0,0_1_0,1846
0,1,1,0_1_1,949
0,1,0,0_1_0,1920
0,1,0,0_1_0,717
0,1,0,0_1_0,1893
0,1,0,0_1_0,878
0,1,0,0_1_0,280
0,1,0,0_1_0,210
0,1,0,0_1_0,2594
0,1,0,0_1_0,211
0,1,0,0_1_0,563
0,1,0,0_1_0,2552
0,1,0,0_1_0,2234
0,1,0,0_1_0,2680
0,1,0,0_1_0,176
0,1,0,0_1_0,342
0,1,0,0_1_0,1341
0,1,0,0_1_0,1713
0,1,0,0_1_0,79
0,1,0,0_1_0,2292
0,1,0,0_1_0,1131
0,1,0,0_1_0,2655
0,0,0,0_0_0,369
0,1,1,0_1_1,2129
0,1,0,0_1_0,870
0,1,0,0_1_0,41
0,1,0,0_1_0,1338
0,1,0,0_1_0,995
0,1,0,0_1_0,2102
0,1,0,0_1_0,1976
0,1,0,0_1_0,1319
0,1,1,0_1_1,2128
0,1,0,0_1_0,1658
0,1,0,0_1_0,1487
0,1,0,0_1_0,1590
0,1,0,0_1_0,950
0,1,0,0_1_0,715
0,1,0,0_1_0,446
0,1,0,0_1_0,2154
0,1,0,0_1_0,993
0,1,0,0_1_0,1993
0,1,0,0_1_0,149
0,1,0,0_1_0,2166
0,1,0,0_1_0,2312
0,1,0,0_1_0,2309
0,1,0,0_1_0,1285
0,1,0,0_1_0,255
0,0,0,0_0_0,23
0,1,0,0_1_0,1119
0,1,0,0_1_0,1448
0,1,0,0_1_0,1652
0,1,0,0_1_0,2097
0,0,0,0_0_0,1371
0,0,0,0_0_0,1393
0,1,0,0_1_0,1651
0,1,0,0_1_0,236
0,1,1,0_1_1,1259
0,1,1,0_1_1,1929
0,1,0,0_1_0,2171
0,1,0,0_1_0,2559
0,1,1,0_1_1,2487
0,1,0,0_1_0,1561
0,1,1,0_1_1,1225
0,1,0,0_1_0,1363
0,1,0,0_1_0,2554
0,1,0,0_1_0,260
0,1,0,0_1_0,1930
0,1,0,0_1_0,1110
0,0,0,0_0_0,2690
0,1,0,0_1_0,409
0,1,0,0_1_0,1732
0,1,0,0_1_0,104
0,1,1,0_1_1,2577
0,1,1,0_1_1,1666
0,1,0,0_1_0,737
0,1,1,0_1_1,749
0,1,0,0_1_0,1324
0,1,0,0_1_0,2257
0,1,0,0_1_0,1603
0,1,0,0_1_0,1394
0,1,0,0_1_0,750
0,1,0,0_1_0,2426
0,1,0,0_1_0,1340
0,1,0,0_1_0,1244
0,1,0,0_1_0,2308
0,1,0,0_1_0,1856
0,1,0,0_1_0,224
0,0,0,0_0_0,225
0,0,0,0_0_0,2255
0,1,0,0_1_0,1968
0,1,1,0_1_1,716
0,1,0,0_1_0,2300
0,1,0,0_1_0,2381
0,1,0,0_1_0,628
0,1,0,0_1_0,2425
0,1,0,0_1_0,2201
0,1,0,0_1_0,2070
0,1,0,0_1_0,2069
0,1,0,0_1_0,1539
0,1,0,0_1_0,1346
0,1,0,0_1_0,597
0,1,0,0_1_0,1167
0,1,0,0_1_0,2423
0,1,0,0_1_0,2136
0,1,0,0_1_0,740
0,1,0,0_1_0,943
0,1,1,0_1_1,1156
0,1,0,0_1_0,663
0,1,0,0_1_0,1174
0,1,0,0_1_0,1769
0,1,0,0_1_0,763
0,1,0,0_1_0,1879
0,1,1,0_1_1,459
0,1,1,0_1_1,2044
0,1,0,0_1_0,2615
0,1,0,0_1_0,130
0,1,0,0_1_0,1852
0,1,1,0_1_1,2046
0,1,1,0_1_1,1515
0,1,0,0_1_0,656
0,1,0,0_1_0,969
0,1,0,0_1_0,141
0,1,0,0_1_0,1694
0,1,0,0_1_0,619
0,1,0,0_1_0,589
0,1,0,0_1_0,553
0,1,1,0_1_1,779
0,1,0,0_1_0,636
0,1,1,0_1_1,2091
0,1,1,0_1_1,1076
0,1,0,0_1_0,1192
